id,title,budget,revenue,profit,roi,vote_average,main_genre,lead_actor,director,is_hit
1893,Star Wars: Episode I - The Phantom Menace,115000000,924317558,809317558,7.037543982608696,6.3,Adventure,Liam Neeson,George Lucas,1
49519,The Croods,135000000,585178928,450178928,3.3346587259259257,6.8,Adventure,Nicolas Cage,Chris Sanders,1
2395,Asterix at the Olympic Games,97250400,132900000,35649600,0.366575355988253,5.0,Fantasy,Clovis Cornillac,Thomas Langmann,0
12100,Windtalkers,115000000,77628265,-37371735,-0.32497160869565217,5.8,Drama,Nicolas Cage,John Woo,0
290595,The Huntsman: Winter's War,115000000,164602163,49602163,0.43132315652173914,6.0,Action,Chris Hemsworth,Cedric Nicolas-Troyan,0
98566,Teenage Mutant Ninja Turtles,125000000,477200000,352200000,2.8176,5.8,Science Fiction,Megan Fox,Jonathan Liebesman,1
49047,Gravity,105000000,716392705,611392705,5.822787666666667,7.3,Science Fiction,Sandra Bullock,Alfonso Cuarón,1
9619,Dante's Peak,116000000,178127760,62127760,0.5355841379310344,5.7,Action,Pierce Brosnan,Roger Donaldson,0
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,135000000,245623848,110623848,0.8194359111111111,5.8,Fantasy,Megan Fox,Dave Green,0
166424,Fantastic Four,120000000,167977596,47977596,0.3998133,4.4,Action,Miles Teller,Josh Trank,0
1593,Night at the Museum,110000000,574480841,464480841,4.2225531,6.3,Action,Ben Stiller,Shawn Levy,1
254128,San Andreas,110000000,470490832,360490832,3.277189381818182,6.0,Action,Dwayne Johnson,Brad Peyton,1
714,Tomorrow Never Dies,110000000,333011068,223011068,2.0273733454545453,6.0,Adventure,Pierce Brosnan,Roger Spottiswoode,1
2024,The Patriot,110000000,215294342,105294342,0.9572212909090909,6.8,Drama,Mel Gibson,Roland Emmerich,0
163,Ocean's Twelve,110000000,362744280,252744280,2.2976752727272727,6.4,Thriller,George Clooney,Steven Soderbergh,1
787,Mr. & Mrs. Smith,110000000,478207520,368207520,3.347341090909091,6.5,Action,Angelina Jolie,Doug Liman,1
262500,Insurgent,110000000,295238201,185238201,1.6839836454545454,6.2,Adventure,Shailene Woodley,Robert Schwentke,1
2567,The Aviator,116000000,102000000,-14000000,-0.1206896551724138,7.0,Drama,Leonardo DiCaprio,Martin Scorsese,0
38745,Gulliver's Travels,112000000,237382724,125382724,1.1194886071428571,4.9,Comedy,Jack Black,Rob Letterman,1
40805,The Green Hornet,120000000,227817248,107817248,0.8984770666666667,5.5,Action,Seth Rogen,Michel Gondry,0
53182,300: Rise of an Empire,110000000,337580051,227580051,2.0689095545454546,6.1,Action,Sullivan Stapleton,Noam Murro,1
41513,The Smurfs,110000000,563749323,453749323,4.124993845454545,5.5,Animation,Hank Azaria,Raja Gosnell,1
13700,Home on the Range,110000000,103951461,-6048539,-0.05498671818181818,5.7,Animation,Roseanne Barr,Will Finn,0
262504,Allegiant,110000000,179246868,69246868,0.6295169818181818,5.9,Adventure,Shailene Woodley,Robert Schwentke,0
39254,Real Steel,110000000,299268508,189268508,1.7206228,6.6,Action,Hugh Jackman,Shawn Levy,1
77931,The Smurfs 2,105000000,347434178,242434178,2.308896933333333,5.5,Fantasy,Hank Azaria,Raja Gosnell,1
1639,Speed 2: Cruise Control,160000000,164508066,4508066,0.0281754125,4.1,Action,Sandra Bullock,Jan de Bont,0
80274,Ender's Game,110000000,125537191,15537191,0.1412471909090909,6.6,Science Fiction,Asa Butterfield,Gavin Hood,0
1571,Live Free or Die Hard,110000000,383531464,273531464,2.486649672727273,6.4,Action,Bruce Willis,Len Wiseman,1
120,The Lord of the Rings: The Fellowship of the Ring,93000000,871368364,778368364,8.369552301075268,8.0,Adventure,Elijah Wood,Peter Jackson,1
10204,Around the World in 80 Days,110000000,72178895,-37821105,-0.34382822727272727,5.7,Action,Jackie Chan,Frank Coraci,0
8489,Ali,107000000,87713825,-19286175,-0.1802446261682243,6.7,Drama,Will Smith,Michael Mann,0
2048,"I, Robot",120000000,347234916,227234916,1.8936243,6.7,Action,Will Smith,Alex Proyas,1
1495,Kingdom of Heaven,130000000,211643158,81643158,0.6280242923076923,6.6,Drama,Orlando Bloom,Ridley Scott,0
10137,Stuart Little,133000000,300135367,167135367,1.2566568947368422,5.8,Animation,Michael J. Fox,Rob Minkoff,1
10198,The Princess and the Frog,105000000,267045765,162045765,1.543293,6.7,Romance,Anika Noni Rose,Ron Clements,1
286217,The Martian,108000000,630161890,522161890,4.834832314814815,7.6,Drama,Matt Damon,Ridley Scott,1
1635,The Island,126000000,162949164,36949164,0.29324733333333336,6.5,Action,Ewan McGregor,Michael Bay,0
24113,Town & Country,90000000,10372291,-79627709,-0.8847523222222222,3.7,Comedy,Warren Beatty,Peter Chelsom,0
9679,Gone in Sixty Seconds,90000000,237202299,147202299,1.6355811,6.1,Action,Nicolas Cage,Dominic Sena,1
98,Gladiator,103000000,457640427,354640427,3.4431109417475727,7.9,Action,Russell Crowe,Ridley Scott,1
180,Minority Report,102000000,358372926,256372926,2.5134600588235294,7.1,Action,Tom Cruise,Steven Spielberg,1
672,Harry Potter and the Chamber of Secrets,100000000,876688482,776688482,7.76688482,7.4,Adventure,Daniel Radcliffe,Chris Columbus,1
36557,Casino Royale,150000000,599045960,449045960,2.9936397333333336,7.3,Adventure,Daniel Craig,Martin Campbell,1
869,Planet of the Apes,100000000,362211740,262211740,2.6221174,5.6,Thriller,Mark Wahlberg,Tim Burton,1
280,Terminator 2: Judgment Day,100000000,520000000,420000000,4.2,7.7,Action,Arnold Schwarzenegger,James Cameron,1
11322,Public Enemies,80000000,214104620,134104620,1.67630775,6.5,History,Christian Bale,Michael Mann,1
4982,American Gangster,100000000,266465037,166465037,1.66465037,7.4,Drama,Denzel Washington,Ridley Scott,1
36955,True Lies,115000000,378882411,263882411,2.2946296608695653,6.8,Action,Arnold Schwarzenegger,James Cameron,1
18487,The Taking of Pelham 1 2 3,100000000,150166126,50166126,0.50166126,6.2,Thriller,Denzel Washington,Tony Scott,0
39451,Little Fockers,100000000,310650585,210650585,2.10650585,5.4,Comedy,Robert De Niro,Paul Weitz,1
27581,The Other Guys,100000000,170432927,70432927,0.70432927,6.1,Action,Will Ferrell,Adam McKay,0
9268,Eraser,100000000,242295562,142295562,1.42295562,5.6,Action,Arnold Schwarzenegger,Chuck Russell,1
68718,Django Unchained,100000000,425368238,325368238,3.25368238,7.8,Drama,Jamie Foxx,Quentin Tarantino,1
10545,The Hunchback of Notre Dame,100000000,100138851,138851,0.00138851,6.8,Drama,Tom Hulce,Gary Trousdale,0
11688,The Emperor's New Groove,100000000,169327687,69327687,0.69327687,7.2,Adventure,David Spade,Mark Dindal,0
76163,The Expendables 2,100000000,312573423,212573423,2.12573423,6.1,Action,Sylvester Stallone,Simon West,1
2059,National Treasure,100000000,347451894,247451894,2.47451894,6.4,Adventure,Nicolas Cage,Jon Turteltaub,1
2486,Eragon,100000000,249288105,149288105,1.49288105,4.9,Fantasy,Ed Speleers,Stefen Fangmeier,1
16523,Where the Wild Things Are,100000000,100086793,86793,0.00086793,6.4,Family,Max Records,Spike Jonze,0
116711,Epic,100000000,268426634,168426634,1.68426634,6.4,Animation,Josh Hutcherson,Chris Wedge,1
37710,The Tourist,100000000,278731369,178731369,1.78731369,6.0,Action,Johnny Depp,Florian Henckel von Donnersmarck,1
9946,End of Days,100000000,211989043,111989043,1.11989043,5.5,Action,Arnold Schwarzenegger,Peter Hyams,1
1372,Blood Diamond,100000000,170877916,70877916,0.70877916,7.3,Drama,Leonardo DiCaprio,Edward Zwick,0
106646,The Wolf of Wall Street,100000000,392000694,292000694,2.92000694,7.9,Crime,Leonardo DiCaprio,Martin Scorsese,1
414,Batman Forever,100000000,336529144,236529144,2.36529144,5.2,Action,Val Kilmer,Joel Schumacher,1
563,Starship Troopers,105000000,121214377,16214377,0.1544226380952381,6.7,Adventure,Casper Van Dien,Paul Verhoeven,0
83542,Cloud Atlas,102000000,130482868,28482868,0.2792438039215686,6.6,Drama,Tom Hanks,Tom Tykwer,0
41216,Legend of the Guardians: The Owls of Ga'Hoole,80000000,140073390,60073390,0.750917375,6.5,Animation,Emily Barclay,Zack Snyder,0
314,Catwoman,100000000,82102379,-17897621,-0.17897621,4.2,Action,Halle Berry,Pitof,0
184315,Hercules,100000000,243400000,143400000,1.434,5.6,Action,Dwayne Johnson,Brett Ratner,1
9016,Treasure Planet,140000000,109578115,-30421885,-0.21729917857142858,7.2,Adventure,Joseph Gordon-Levitt,Ron Clements,0
18162,Land of the Lost,100000000,68688831,-31311169,-0.31311169,5.3,Adventure,Will Ferrell,Brad Silberling,0
138103,The Expendables 3,90000000,206172544,116172544,1.2908060444444445,6.1,Action,Sylvester Stallone,Patrick Hughes,1
257088,Point Break,105000000,133718711,28718711,0.27351153333333333,5.5,Action,Edgar Ramírez,Ericson Core,0
205775,In the Heart of the Sea,100000000,93820758,-6179242,-0.06179242,6.5,Thriller,Chris Hemsworth,Ron Howard,0
11692,The Adventures of Pluto Nash,100000000,7103973,-92896027,-0.92896027,4.4,Action,Eddie Murphy,Ron Underwood,0
22972,Green Zone,100000000,94882889,-5117111,-0.05117111,6.4,War,Matt Damon,Paul Greengrass,0
227973,The Peanuts Movie,99000000,246233113,147233113,1.4872031616161616,6.5,Animation,Noah Schnapp,Steve Martino,1
29193,The Spanish Prisoner,10000000,13835130,3835130,0.383513,7.1,Crime,Steve Martin,David Mamet,0
1734,The Mummy Returns,98000000,433013274,335013274,3.4185027959183674,6.0,Adventure,Brendan Fraser,Stephen Sommers,1
3131,Gangs of New York,100000000,193772504,93772504,0.93772504,7.1,Drama,Leonardo DiCaprio,Martin Scorsese,0
76758,The Flowers of War,94000000,95311434,1311434,0.013951425531914894,7.1,Drama,Christian Bale,Zhang Yimou,0
9408,Surf's Up,85000000,149044513,64044513,0.7534648588235294,5.9,Animation,Shia LaBeouf,Ash Brannon,0
9890,The Stepford Wives,90000000,102000000,12000000,0.13333333333333333,5.4,Action,Nicole Kidman,Frank Oz,0
855,Black Hawk Down,92000000,172989651,80989651,0.8803222934782609,7.2,Action,Josh Hartnett,Ridley Scott,0
18,The Fifth Element,90000000,263920180,173920180,1.9324464444444445,7.3,Adventure,Bruce Willis,Luc Besson,1
37786,Sex and the City 2,100000000,288347692,188347692,1.88347692,5.4,Comedy,Sarah Jessica Parker,Michael Patrick King,1
10501,The Road to El Dorado,95000000,76432727,-18567273,-0.19544497894736843,7.0,Adventure,Kenneth Branagh,Don Michael Paul,0
57800,Ice Age: Continental Drift,95000000,877244782,782244782,8.2341556,6.2,Animation,John Leguizamo,Steve Martino,1
150689,Cinderella,95000000,543514353,448514353,4.721203715789474,6.7,Romance,Lily James,Kenneth Branagh,1
7980,The Lovely Bones,65000000,93525586,28525586,0.4388551692307692,6.6,Fantasy,Rachel Weisz,Peter Jackson,0
12,Finding Nemo,94000000,940335536,846335536,9.003569531914893,7.6,Animation,Albert Brooks,Andrew Stanton,1
122,The Lord of the Rings: The Return of the King,94000000,1118888979,1024888979,10.903074244680852,8.1,Adventure,Elijah Wood,Peter Jackson,1
121,The Lord of the Rings: The Two Towers,79000000,926287400,847287400,10.725156962025316,8.0,Adventure,Elijah Wood,Peter Jackson,1
68737,Seventh Son,95000000,114178613,19178613,0.20188013684210526,5.2,Adventure,Jeff Bridges,Sergei Bodrov,0
1995,Lara Croft: Tomb Raider,115000000,274703340,159703340,1.388724695652174,5.7,Adventure,Angelina Jolie,Simon West,1
157353,Transcendence,100000000,103039258,3039258,0.03039258,5.9,Thriller,Johnny Depp,Wally Pfister,0
331,Jurassic Park III,93000000,368780809,275780809,2.9653850430107527,5.7,Adventure,Sam Neill,Joe Johnston,1
61791,Rise of the Planet of the Apes,93000000,482860185,389860185,4.192045,7.0,Thriller,James Franco,Rupert Wyatt,1
8204,The Spiderwick Chronicles,90000000,162839667,72839667,0.8093296333333333,6.3,Adventure,Freddie Highmore,Mark Waters,0
47964,A Good Day to Die Hard,92000000,304654182,212654182,2.3114585,5.2,Action,Bruce Willis,John Moore,1
10733,The Alamo,145000000,25819961,-119180039,-0.8219313034482758,5.8,Western,Dennis Quaid,John Lee Hancock,0
9806,The Incredibles,92000000,631442092,539442092,5.863501,7.4,Action,Craig T. Nelson,Brad Bird,1
1408,Cutthroat Island,98000000,10017322,-87982678,-0.8977824285714285,5.7,Action,Geena Davis,Renny Harlin,0
32657,Percy Jackson & the Olympians: The Lightning Thief,95000000,226497209,131497209,1.3841811473684211,6.0,Adventure,Logan Lerman,Chris Columbus,1
607,Men in Black,90000000,589390539,499390539,5.548783766666666,6.9,Action,Tommy Lee Jones,Barry Sonnenfeld,1
863,Toy Story 2,90000000,497366869,407366869,4.526298544444445,7.3,Animation,Tom Hanks,John Lasseter,1
44048,Unstoppable,100000000,167805466,67805466,0.67805466,6.3,Action,Denzel Washington,Tony Scott,0
5175,Rush Hour 2,90000000,347325802,257325802,2.8591755777777776,6.4,Action,Chris Tucker,Brett Ratner,1
2655,What Lies Beneath,100000000,155464351,55464351,0.55464351,6.3,Drama,Harrison Ford,Robert Zemeckis,0
22794,Cloudy with a Chance of Meatballs,100000000,242988466,142988466,1.42988466,6.5,Animation,Bill Hader,Phil Lord,1
8355,Ice Age: Dawn of the Dinosaurs,90000000,886686817,796686817,8.852075744444445,6.5,Animation,Ray Romano,Carlos Saldanha,1
116745,The Secret Life of Walter Mitty,90000000,188133322,98133322,1.0903702444444445,7.0,Adventure,Ben Stiller,Ben Stiller,1
4327,Charlie's Angels,92000000,264105545,172105545,1.870712445652174,5.6,Action,Cameron Diaz,McG,1
1422,The Departed,90000000,289847354,199847354,2.2205261555555555,7.9,Drama,Leonardo DiCaprio,Martin Scorsese,1
10674,Mulan,90000000,304320254,214320254,2.3813361555555557,7.6,Animation,Eddie Murphy,Tony Bancroft,1
7446,Tropic Thunder,92000000,188072649,96072649,1.0442679239130435,6.5,Action,Ben Stiller,Ben Stiller,1
65754,The Girl with the Dragon Tattoo,90000000,232617430,142617430,1.5846381111111112,7.2,Thriller,Daniel Craig,David Fincher,1
1572,Die Hard: With a Vengeance,90000000,366101666,276101666,3.067796288888889,6.9,Action,Bruce Willis,John McTiernan,1
10528,Sherlock Holmes,90000000,524028679,434028679,4.822540877777778,7.0,Action,Robert Downey Jr.,Guy Ritchie,1
271969,Ben-Hur,100000000,94061311,-5938689,-0.05938689,5.3,Drama,Jack Huston,Timur Bekmambetov,0
10865,Atlantis: The Lost Empire,120000000,186053725,66053725,0.5504477083333333,6.7,Animation,Michael J. Fox,Gary Trousdale,0
2253,Valkyrie,75000000,200276000,125276000,1.6703466666666666,6.7,Drama,Tom Cruise,Bryan Singer,1
10661,You Don't Mess with the Zohan,90000000,201596308,111596308,1.2399589777777777,5.5,Comedy,Adam Sandler,Dennis Dugan,1
257344,Pixels,88000000,243637091,155637091,1.768603306818182,5.6,Action,Adam Sandler,Chris Columbus,1
644,A.I. Artificial Intelligence,100000000,235926552,135926552,1.35926552,6.8,Drama,Haley Joel Osment,Steven Spielberg,1
10756,The Haunted Mansion,90000000,182290266,92290266,1.0254474,5.2,Thriller,Eddie Murphy,Rob Minkoff,1
686,Contact,90000000,171120329,81120329,0.9013369888888889,7.2,Drama,Jodie Foster,Robert Zemeckis,0
9383,Hollow Man,95000000,190213455,95213455,1.0022468947368421,5.6,Action,Kevin Bacon,Paul Verhoeven,1
179,The Interpreter,80000000,162944923,82944923,1.0368115375,6.2,Crime,Nicole Kidman,Sydney Pollack,1
76285,Percy Jackson: Sea of Monsters,90000000,174578751,84578751,0.9397639,5.9,Adventure,Logan Lerman,Thor Freudenthal,0
1996,Lara Croft Tomb Raider: The Cradle of Life,95000000,156505388,61505388,0.6474251368421052,5.5,Action,Angelina Jolie,Jan de Bont,0
291805,Now You See Me 2,90000000,334901337,244901337,2.7211259666666665,6.7,Action,Jesse Eisenberg,Jon M. Chu,1
10003,The Saint,68000000,118063304,50063304,0.7362250588235294,5.9,Thriller,Val Kilmer,Phillip Noyce,0
1535,Spy Game,92000000,143049560,51049560,0.5548865217391304,6.8,Action,Robert Redford,Tony Scott,0
2067,Mission to Mars,90000000,60874615,-29125385,-0.3236153888888889,5.7,Science Fiction,Gary Sinise,Brian De Palma,0
46195,Rio,90000000,484635760,394635760,4.384841777777778,6.5,Animation,Jesse Eisenberg,Carlos Saldanha,1
2277,Bicentennial Man,100000000,93700000,-6300000,-0.063,6.9,Comedy,Robin Williams,Chris Columbus,0
4477,The Devil's Own,90000000,140807547,50807547,0.5645283,5.9,Crime,Harrison Ford,Alan J. Pakula,0
8665,K-19: The Widowmaker,100000000,35168966,-64831034,-0.64831034,6.1,Drama,Harrison Ford,Kathryn Bigelow,0
9387,Conan the Barbarian,20000000,79114085,59114085,2.95570425,6.6,Adventure,Arnold Schwarzenegger,John Milius,1
921,Cinderella Man,88000000,108539911,20539911,0.23340807954545453,7.3,Romance,Russell Crowe,Ron Howard,0
49852,The Nutcracker: The Untold Story,90000000,16178959,-73821041,-0.8202337888888889,5.4,Fantasy,Elle Fanning,Andrei Konchalovsky,0
4464,Seabiscuit,87000000,148336445,61336445,0.7050166091954023,6.7,Drama,Jeff Bridges,Gary Ross,0
664,Twister,92000000,494471524,402471524,4.374690478260869,6.1,Action,Helen Hunt,Jan de Bont,1
8358,Cast Away,90000000,429632142,339632142,3.773690466666667,7.5,Adventure,Tom Hanks,Robert Zemeckis,1
9836,Happy Feet,100000000,384335608,284335608,2.84335608,5.9,Animation,Elijah Wood,George Miller,1
2502,The Bourne Supremacy,75000000,288500217,213500217,2.84666956,7.2,Action,Matt Damon,Paul Greengrass,1
9772,Air Force One,85000000,315156409,230156409,2.7077224588235294,6.2,Action,Harrison Ford,Wolfgang Petersen,1
161,Ocean's Eleven,85000000,450717150,365717150,4.302554705882353,7.2,Thriller,George Clooney,Steven Soderbergh,1
52451,The Three Musketeers,75000000,132274484,57274484,0.7636597866666667,5.6,Adventure,Milla Jovovich,Paul W.S. Anderson,0
76492,Hotel Transylvania,85000000,358375603,273375603,3.2161835647058825,6.8,Animation,Adam Sandler,Genndy Tartakovsky,1
4523,Enchanted,85000000,340487652,255487652,3.0057370823529412,6.6,Comedy,Amy Adams,Kevin Lima,1
59961,Safe House,85000000,208076205,123076205,1.4479553529411764,6.3,Action,Denzel Washington,Daniel Espinosa,1
10481,102 Dalmatians,85000000,183611771,98611771,1.1601384823529413,5.1,Comedy,Glenn Close,Kevin Lima,1
59108,Tower Heist,75000000,152930623,77930623,1.0390749733333333,5.8,Action,Ben Stiller,Brett Ratner,1
1581,The Holiday,85000000,194168700,109168700,1.2843376470588235,6.7,Comedy,Cameron Diaz,Nancy Meyers,1
9798,Enemy of the State,90000000,250649836,160649836,1.7849981777777777,6.7,Action,Will Smith,Tony Scott,1
22897,It's Complicated,85000000,219103655,134103655,1.5776900588235294,6.2,Comedy,Meryl Streep,Nancy Meyers,1
298,Ocean's Thirteen,85000000,311312624,226312624,2.6625014588235296,6.5,Crime,George Clooney,Steven Soderbergh,1
7484,Open Season,85000000,197309027,112309027,1.3212826705882352,6.1,Adventure,Martin Lawrence,Jill Culton,1
157350,Divergent,85000000,288747895,203747895,2.3970340588235293,6.9,Adventure,Shailene Woodley,Neil Burger,1
853,Enemy at the Gates,68000000,96976270,28976270,0.4261216176470588,7.2,War,Jude Law,Jean-Jacques Annaud,0
10159,The Rundown,85000000,80916492,-4083508,-0.04804127058823529,6.4,Adventure,Dwayne Johnson,Peter Berg,0
9593,Last Action Hero,85000000,137298489,52298489,0.6152763411764706,6.1,Adventure,Arnold Schwarzenegger,John McTiernan,0
1904,Memoirs of a Geisha,85000000,162242962,77242962,0.9087407294117648,7.3,Drama,Zhang Ziyi,Rob Marshall,0
9615,The Fast and the Furious: Tokyo Drift,85000000,158468292,73468292,0.8643328470588235,6.1,Action,Lucas Black,Justin Lin,0
297,Meet Joe Black,90000000,142940100,52940100,0.5882233333333333,6.9,Fantasy,Brad Pitt,Martin Brest,0
